request_id,created_date,borough,descriptor
64961755,2025-05-15T17:21:02.000,BRONX,Pothole
64955049,2025-05-15T17:22:35.000,QUEENS,Blocked - Construction
64956145,2025-05-15T17:38:11.000,QUEENS,Pothole
64959469,2025-05-15T17:41:38.000,BROOKLYN,Cave-in
64953322,2025-05-15T17:46:55.000,QUEENS,Pothole
64962050,2025-05-15T17:49:46.000,BROOKLYN,Defective Hardware
64955255,2025-05-15T17:50:24.000,BRONX,Cave-in
64960645,2025-05-15T17:54:58.000,BRONX,Cave-in
64956144,2025-05-15T17:57:39.000,QUEENS,Pothole
64962932,2025-05-15T17:58:00.000,QUEENS,Pothole
64956615,2025-05-15T18:16:56.000,QUEENS,Cave-in
64956390,2025-05-15T18:19:42.000,BROOKLYN,Defective Hardware
64960874,2025-05-15T18:20:40.000,QUEENS,Cave-in
64956185,2025-05-15T18:26:01.000,BRONX,Pothole
64960400,2025-05-15T18:26:14.000,MANHATTAN,Pothole
64955257,2025-05-15T18:26:56.000,QUEENS,Failed Street Repair
64957675,2025-05-15T18:27:02.000,QUEENS,Pothole
64953341,2025-05-15T18:27:10.000,BROOKLYN,Pothole
64959053,2025-05-15T18:39:16.000,QUEENS,Pothole
64955846,2025-05-15T18:41:58.000,QUEENS,Pothole
64959486,2025-05-15T18:52:34.000,QUEENS,Failed Street Repair
64960648,2025-05-15T19:02:39.000,QUEENS,Defective Hardware
64956716,2025-05-15T19:03:40.000,BRONX,Line/Marking - After Repaving
64953319,2025-05-15T19:05:10.000,BRONX,Pothole
64960880,2025-05-15T19:07:21.000,QUEENS,Cave-in
64963182,2025-05-15T19:11:21.000,STATEN ISLAND,Pothole
64956143,2025-05-15T19:13:23.000,BRONX,Pothole
64953321,2025-05-15T19:14:24.000,QUEENS,Pothole
64963183,2025-05-15T19:16:04.000,QUEENS,Pothole
64957674,2025-05-15T19:16:27.000,QUEENS,Pothole
64962186,2025-05-15T19:17:56.000,MANHATTAN,Defective Hardware
64956159,2025-05-15T19:18:24.000,QUEENS,Pothole
64952514,2025-05-15T19:18:26.000,BROOKLYN,Blocked - Construction
64957676,2025-05-15T19:21:08.000,BROOKLYN,Pothole
64952032,2025-05-15T19:40:28.000,MANHATTAN,Plate Condition - Noisy
64957722,2025-05-15T19:50:22.000,BROOKLYN,Plate Condition - Noisy
64963236,2025-05-15T19:54:50.000,STATEN ISLAND,Pothole
64953312,2025-05-15T19:56:20.000,STATEN ISLAND,Pothole
64963244,2025-05-15T20:09:08.000,QUEENS,Pothole
64958038,2025-05-15T20:13:57.000,QUEENS,Defective Hardware
64955280,2025-05-15T20:21:43.000,STATEN ISLAND,"Rough, Pitted or Cracked Roads"
64952033,2025-05-15T20:24:06.000,BROOKLYN,Plate Condition - Noisy
64953320,2025-05-15T20:34:05.000,QUEENS,Pothole
64953412,2025-05-15T20:36:59.000,MANHATTAN,Plate Condition - Noisy
64963252,2025-05-15T20:49:16.000,STATEN ISLAND,Pothole
64955325,2025-05-15T20:58:06.000,BRONX,Cave-in
64958021,2025-05-15T21:03:29.000,QUEENS,Blocked - Construction
64962081,2025-05-15T21:16:01.000,BROOKLYN,Plate Condition - Noisy
64962202,2025-05-15T21:19:34.000,STATEN ISLAND,Plate Condition - Shifted
64952542,2025-05-15T21:37:32.000,QUEENS,Cave-in
64956391,2025-05-15T21:42:12.000,QUEENS,"Rough, Pitted or Cracked Roads"
64957876,2025-05-15T21:57:02.000,MANHATTAN,Plate Condition - Noisy
64961864,2025-05-15T22:00:35.000,MANHATTAN,Plate Condition - Noisy
64959470,2025-05-15T22:19:04.000,MANHATTAN,Defective Hardware
64953343,2025-05-15T22:22:18.000,MANHATTAN,Pothole
64969513,2025-05-15T23:02:06.000,QUEENS,Pothole
64969406,2025-05-15T23:03:07.000,QUEENS,Pothole
64963937,2025-05-15T23:03:56.000,QUEENS,Pothole
64967323,2025-05-15T23:05:35.000,QUEENS,Pothole
64965125,2025-05-15T23:06:30.000,QUEENS,Pothole
64956616,2025-05-15T23:07:00.000,MANHATTAN,Defective Hardware
64968307,2025-05-15T23:07:14.000,QUEENS,Pothole
64963923,2025-05-15T23:08:15.000,QUEENS,Pothole
64953436,2025-05-15T23:10:43.000,MANHATTAN,Plate Condition - Noisy
64953730,2025-05-15T23:23:21.000,QUEENS,Defective Hardware
64956623,2025-05-15T23:26:47.000,BROOKLYN,Defective Hardware
64960411,2025-05-15T23:37:45.000,QUEENS,Pothole
64960889,2025-05-16T00:08:07.000,MANHATTAN,Defective Hardware
64959484,2025-05-16T00:28:53.000,BROOKLYN,Cave-in
64967808,2025-05-16T01:16:38.000,QUEENS,Line/Marking - Faded
64969528,2025-05-16T03:34:03.000,BROOKLYN,Pothole
64971961,2025-05-16T03:34:03.000,BROOKLYN,Pothole
64966805,2025-05-16T05:44:50.000,MANHATTAN,Plate Condition - Shifted
64966709,2025-05-16T05:50:43.000,MANHATTAN,Plate Condition - Shifted
65005951,2025-05-16T05:51:32.000,BROOKLYN,Wear & Tear
64964364,2025-05-16T06:09:14.000,BRONX,Pothole
64964353,2025-05-16T06:09:56.000,QUEENS,Pothole
64971115,2025-05-16T06:17:10.000,QUEENS,Pothole
64969835,2025-05-16T06:21:25.000,BRONX,Pothole
64963904,2025-05-16T06:36:24.000,MANHATTAN,Plate Condition - Noisy
64971316,2025-05-16T06:49:07.000,QUEENS,Blocked - Construction
64979583,2025-05-16T07:00:00.000,STATEN ISLAND,Pothole
64980106,2025-05-16T07:00:00.000,STATEN ISLAND,Pothole
64971197,2025-05-16T07:00:27.000,BROOKLYN,Defective Hardware
64967809,2025-05-16T07:26:46.000,BROOKLYN,Plate Condition - Shifted
64971989,2025-05-16T07:34:29.000,QUEENS,Pothole
64967377,2025-05-16T07:37:19.000,QUEENS,Pothole
64963481,2025-05-16T07:40:48.000,BROOKLYN,Cave-in
64971078,2025-05-16T07:41:55.000,BROOKLYN,Cave-in
64968834,2025-05-16T07:43:03.000,BROOKLYN,Cave-in
64964512,2025-05-16T07:44:15.000,BROOKLYN,Cave-in
64965445,2025-05-16T07:44:54.000,BRONX,Pothole
64966281,2025-05-16T07:47:53.000,BRONX,Pothole
64963515,2025-05-16T07:48:07.000,BROOKLYN,Cave-in
64971077,2025-05-16T07:49:10.000,BROOKLYN,Cave-in
64967376,2025-05-16T07:49:48.000,QUEENS,Pothole
64965593,2025-05-16T07:58:01.000,BROOKLYN,Failed Street Repair
64965560,2025-05-16T08:09:35.000,BROOKLYN,Failed Street Repair
64969858,2025-05-16T08:10:25.000,QUEENS,Pothole
64970988,2025-05-16T08:25:52.000,BRONX,Plate Condition - Noisy
64964570,2025-05-16T08:27:41.000,BROOKLYN,Defective Hardware
64971354,2025-05-16T08:29:40.000,MANHATTAN,Blocked - Construction
64964352,2025-05-16T08:33:23.000,BROOKLYN,Pothole
64965877,2025-05-16T08:36:16.000,MANHATTAN,Defective Hardware
64963508,2025-05-16T08:50:41.000,QUEENS,Failed Street Repair
64967334,2025-05-16T08:50:56.000,QUEENS,Pothole
64971992,2025-05-16T08:53:48.000,QUEENS,Pothole
64963507,2025-05-16T08:57:24.000,BRONX,Cave-in
64963944,2025-05-16T08:57:54.000,QUEENS,Pothole
64969957,2025-05-16T09:01:02.000,QUEENS,Pothole
64970887,2025-05-16T09:01:44.000,MANHATTAN,Plate Condition - Noisy
64965427,2025-05-16T09:02:05.000,QUEENS,Pothole
64966651,2025-05-16T09:02:37.000,BROOKLYN,Pothole
64968151,2025-05-16T09:03:38.000,MANHATTAN,Cave-in
64969021,2025-05-16T09:03:43.000,BRONX,Line/Marking - Faded
64964784,2025-05-16T09:09:47.000,MANHATTAN,Plate Condition - Noisy
64971998,2025-05-16T09:11:36.000,STATEN ISLAND,Pothole
64963902,2025-05-16T09:17:30.000,QUEENS,Blocked - Construction
64971958,2025-05-16T09:19:47.000,STATEN ISLAND,Pothole
64971119,2025-05-16T09:20:38.000,QUEENS,Pothole
64963513,2025-05-16T09:26:01.000,BROOKLYN,Cave-in
64970095,2025-05-16T09:27:30.000,BROOKLYN,Blocked - Construction
64970952,2025-05-16T09:27:52.000,BROOKLYN,Pothole
64967613,2025-05-16T09:31:37.000,MANHATTAN,Pothole
64968978,2025-05-16T09:44:33.000,MANHATTAN,Blocked - Construction
64971991,2025-05-16T09:45:45.000,QUEENS,Pothole
64963505,2025-05-16T09:49:04.000,BRONX,Blocked - Construction
64966804,2025-05-16T09:55:50.000,BRONX,Cave-in
64971959,2025-05-16T09:58:59.000,QUEENS,Pothole
64965426,2025-05-16T10:04:56.000,QUEENS,Pothole
64970876,2025-05-16T10:05:18.000,BROOKLYN,Pothole
64965595,2025-05-16T10:05:34.000,QUEENS,Cave-in
64971995,2025-05-16T10:06:19.000,QUEENS,Pothole
64966594,2025-05-16T10:12:30.000,MANHATTAN,Pothole
64971334,2025-05-16T10:13:26.000,STATEN ISLAND,Defective Hardware
64971988,2025-05-16T10:23:05.000,QUEENS,Pothole
64966582,2025-05-16T10:38:05.000,MANHATTAN,Blocked - Construction
64966072,2025-05-16T10:39:21.000,QUEENS,Cave-in
64969517,2025-05-16T10:43:48.000,QUEENS,Pothole
64965425,2025-05-16T10:43:49.000,QUEENS,Pothole
64964137,2025-05-16T10:47:14.000,QUEENS,"Rough, Pitted or Cracked Roads"
64964595,2025-05-16T10:52:05.000,MANHATTAN,"Rough, Pitted or Cracked Roads"
64968717,2025-05-16T10:52:58.000,BROOKLYN,Pothole
64971990,2025-05-16T10:54:36.000,BRONX,Pothole
64968743,2025-05-16T10:57:00.000,QUEENS,Pothole
64970888,2025-05-16T10:58:11.000,MANHATTAN,Plate Condition - Noisy
64969776,2025-05-16T11:05:17.000,QUEENS,Pothole
64965449,2025-05-16T11:09:42.000,BROOKLYN,Pothole
64964368,2025-05-16T11:09:53.000,QUEENS,Pothole
64966595,2025-05-16T11:14:51.000,BROOKLYN,Pothole
64970678,2025-05-16T11:15:43.000,QUEENS,Pothole
64968477,2025-05-16T11:16:00.000,QUEENS,Pothole
64966583,2025-05-16T11:17:15.000,QUEENS,Cave-in
64964938,2025-05-16T11:18:22.000,QUEENS,Cave-in
64970950,2025-05-16T11:18:29.000,QUEENS,Pothole
64971650,2025-05-16T11:18:48.000,QUEENS,Pothole
64969960,2025-05-16T11:19:22.000,QUEENS,Pothole
64969516,2025-05-16T11:20:26.000,QUEENS,Pothole
64968476,2025-05-16T11:20:54.000,QUEENS,Pothole
64970969,2025-05-16T11:35:14.000,QUEENS,Pothole
64965451,2025-05-16T11:38:14.000,QUEENS,Pothole
64969503,2025-05-16T11:40:50.000,QUEENS,Pothole
64965561,2025-05-16T11:43:59.000,QUEENS,"Rough, Pitted or Cracked Roads"
64965124,2025-05-16T11:44:59.000,STATEN ISLAND,Pothole
64970001,2025-05-16T11:49:02.000,BROOKLYN,Cave-in
64967761,2025-05-16T11:50:07.000,QUEENS,Pothole
64970977,2025-05-16T11:52:01.000,STATEN ISLAND,Defective Hardware
64967329,2025-05-16T11:53:08.000,QUEENS,Pothole
64968028,2025-05-16T11:53:15.000,MANHATTAN,Failed Street Repair
64965510,2025-05-16T11:58:09.000,QUEENS,Pothole
64967888,2025-05-16T11:59:27.000,MANHATTAN,Defective Hardware
64965530,2025-05-16T12:01:06.000,MANHATTAN,Pothole
64964593,2025-05-16T12:03:30.000,MANHATTAN,Defective Hardware
64963480,2025-05-16T12:06:19.000,MANHATTAN,Blocked - Construction
64967889,2025-05-16T12:11:55.000,BROOKLYN,Failed Street Repair
64963506,2025-05-16T12:12:06.000,MANHATTAN,Blocked - Construction
64965531,2025-05-16T12:13:21.000,QUEENS,Pothole
64964511,2025-05-16T12:24:28.000,QUEENS,Cave-in
64964143,2025-05-16T12:26:27.000,STATEN ISLAND,"Rough, Pitted or Cracked Roads"
64969145,2025-05-16T12:34:19.000,MANHATTAN,Plate Condition - Shifted
64966803,2025-05-16T12:37:24.000,MANHATTAN,Blocked - Construction
64967737,2025-05-16T12:40:20.000,BRONX,Pothole
64967711,2025-05-16T12:43:16.000,BRONX,Pothole
64966510,2025-05-16T12:45:44.000,QUEENS,Pothole
64968981,2025-05-16T12:48:44.000,QUEENS,Defective Hardware
64969956,2025-05-16T12:50:36.000,BRONX,Pothole
64974428,2025-05-16T12:50:41.000,BRONX,Pothole
64974496,2025-05-16T12:52:04.000,BRONX,Pothole
64964592,2025-05-16T12:52:27.000,BRONX,Defective Hardware
64977675,2025-05-16T12:52:45.000,BRONX,Pothole
64977755,2025-05-16T12:54:00.000,BRONX,Pothole
64980918,2025-05-16T12:54:46.000,BRONX,Pothole
64966156,2025-05-16T12:56:25.000,BRONX,Pothole
64965592,2025-05-16T12:56:47.000,MANHATTAN,Blocked - Construction
64969818,2025-05-16T13:00:54.000,MANHATTAN,Pothole
64969020,2025-05-16T13:05:17.000,BRONX,Defective Hardware
64964359,2025-05-16T13:05:40.000,QUEENS,Pothole
64965429,2025-05-16T13:07:27.000,QUEENS,Pothole
64971198,2025-05-16T13:08:12.000,QUEENS,"Rough, Pitted or Cracked Roads"
64969785,2025-05-16T13:12:23.000,BRONX,Line/Marking - After Repaving
64969514,2025-05-16T13:13:25.000,QUEENS,Pothole
64967686,2025-05-16T13:17:19.000,QUEENS,"Rough, Pitted or Cracked Roads"
64968845,2025-05-16T13:18:48.000,MANHATTAN,Pothole
64968982,2025-05-16T13:20:29.000,QUEENS,"Rough, Pitted or Cracked Roads"
64968847,2025-05-16T13:26:57.000,QUEENS,Pothole
64963475,2025-05-16T13:29:41.000,BROOKLYN,Blocked - Construction
64966513,2025-05-16T13:31:28.000,QUEENS,Pothole
64967724,2025-05-16T13:32:11.000,QUEENS,Pothole
64968846,2025-05-16T13:32:28.000,BROOKLYN,Pothole
64967885,2025-05-16T13:37:36.000,QUEENS,Cave-in
64965670,2025-05-16T13:40:58.000,QUEENS,Failed Street Repair
64966745,2025-05-16T13:41:12.000,STATEN ISLAND,Cave-in
64967806,2025-05-16T13:42:12.000,QUEENS,Cave-in
64964365,2025-05-16T13:47:11.000,STATEN ISLAND,Pothole
64964918,2025-05-16T13:50:41.000,MANHATTAN,Cave-in
64971960,2025-05-16T13:55:37.000,MANHATTAN,Pothole
64967807,2025-05-16T13:57:06.000,MANHATTAN,Failed Street Repair
64967739,2025-05-16T14:03:37.000,QUEENS,Pothole
64971719,2025-05-16T14:05:08.000,QUEENS,Pothole
64969520,2025-05-16T14:14:15.000,QUEENS,Pothole
64965509,2025-05-16T14:16:01.000,QUEENS,Pothole
64971100,2025-05-16T14:16:16.000,BROOKLYN,Failed Street Repair
64964947,2025-05-16T14:20:12.000,STATEN ISLAND,"Rough, Pitted or Cracked Roads"
64968822,2025-05-16T14:20:22.000,MANHATTAN,Pothole
64971997,2025-05-16T14:20:50.000,MANHATTAN,Pothole
64969959,2025-05-16T14:21:14.000,MANHATTAN,Pothole
64964445,2025-05-16T14:21:32.000,MANHATTAN,Pothole
64964366,2025-05-16T14:22:12.000,MANHATTAN,Pothole
64968844,2025-05-16T14:22:30.000,MANHATTAN,Pothole
64971118,2025-05-16T14:22:47.000,MANHATTAN,Pothole
64971117,2025-05-16T14:23:03.000,MANHATTAN,Pothole
64964361,2025-05-16T14:23:19.000,MANHATTAN,Pothole
64970871,2025-05-16T14:23:40.000,MANHATTAN,Pothole
64967685,2025-05-16T14:23:41.000,QUEENS,"Rough, Pitted or Cracked Roads"
64971996,2025-05-16T14:23:56.000,MANHATTAN,Pothole
64967691,2025-05-16T14:24:12.000,MANHATTAN,Pothole
64969817,2025-05-16T14:24:27.000,MANHATTAN,Pothole
64969775,2025-05-16T14:24:43.000,MANHATTAN,Pothole
64971116,2025-05-16T14:25:01.000,MANHATTAN,Pothole
64965540,2025-05-16T14:28:21.000,MANHATTAN,Blocked - Construction
64968979,2025-05-16T14:33:11.000,QUEENS,Blocked - Construction
64970000,2025-05-16T14:35:14.000,BROOKLYN,Cave-in
64965450,2025-05-16T14:36:32.000,QUEENS,Pothole
64966707,2025-05-16T14:37:04.000,MANHATTAN,Cave-in
64964367,2025-05-16T14:42:59.000,BROOKLYN,Pothole
64963482,2025-05-16T14:44:05.000,QUEENS,Cave-in
64964513,2025-05-16T14:46:35.000,MANHATTAN,Cave-in
64971079,2025-05-16T14:48:46.000,QUEENS,Cave-in
64965692,2025-05-16T14:49:53.000,QUEENS,Blocked - Construction
64970097,2025-05-16T14:50:45.000,BRONX,Plate Condition - Shifted
64963519,2025-05-16T14:54:22.000,BROOKLYN,Failed Street Repair
64968821,2025-05-16T14:55:36.000,MANHATTAN,Pothole
64963511,2025-05-16T15:03:17.000,QUEENS,Cave-in
64969961,2025-05-16T15:04:58.000,BROOKLYN,Blocked - Construction
64966797,2025-05-16T15:08:44.000,QUEENS,Blocked - Construction
64966584,2025-05-16T15:09:31.000,QUEENS,Failed Street Repair
64966588,2025-05-16T15:16:20.000,MANHATTAN,Pothole
64970975,2025-05-16T15:23:19.000,BROOKLYN,Cave-in
64965541,2025-05-16T15:25:31.000,QUEENS,Cave-in
64967692,2025-05-16T15:26:09.000,BROOKLYN,Pothole
64968832,2025-05-16T15:26:19.000,BROOKLYN,Cave-in
64966579,2025-05-16T15:26:20.000,QUEENS,Pothole
64964444,2025-05-16T15:27:04.000,MANHATTAN,Pothole
64965507,2025-05-16T15:30:00.000,BRONX,Pothole
64970953,2025-05-16T15:33:01.000,BRONX,Pothole
64969857,2025-05-16T15:35:05.000,BROOKLYN,Pothole
64963267,2025-05-16T15:35:07.000,MANHATTAN,Plate Condition - Noisy
64966620,2025-05-16T15:37:30.000,BRONX,Plate Condition - Noisy
64965447,2025-05-16T15:40:05.000,QUEENS,Pothole
64967804,2025-05-16T15:40:50.000,MANHATTAN,Blocked - Construction
64966508,2025-05-16T15:41:42.000,STATEN ISLAND,Pothole
64965508,2025-05-16T15:43:23.000,QUEENS,Pothole
64964362,2025-05-16T15:43:47.000,BROOKLYN,Pothole
64965555,2025-05-16T15:46:01.000,BROOKLYN,Plate Condition - Noisy
64965671,2025-05-16T15:47:52.000,QUEENS,"Rough, Pitted or Cracked Roads"
64965700,2025-05-16T15:49:29.000,MANHATTAN,"Rough, Pitted or Cracked Roads"
64971080,2025-05-16T15:51:04.000,STATEN ISLAND,Defective Hardware
64963479,2025-05-16T16:04:01.000,BROOKLYN,Blocked - Construction
64965594,2025-05-16T16:10:24.000,BROOKLYN,"Rough, Pitted or Cracked Roads"
64968833,2025-05-16T16:18:27.000,BROOKLYN,Cave-in
64965693,2025-05-16T16:26:55.000,BRONX,Cave-in
64967738,2025-05-16T16:37:00.000,QUEENS,Pothole
64964389,2025-05-16T16:41:32.000,MANHATTAN,Plate Condition - Noisy
64968820,2025-05-16T16:41:58.000,QUEENS,Pothole
64970870,2025-05-16T16:47:04.000,QUEENS,Pothole
64971114,2025-05-16T16:48:47.000,QUEENS,Pothole
64971076,2025-05-16T16:49:21.000,MANHATTAN,Cave-in
64970949,2025-05-16T16:50:43.000,QUEENS,Pothole
64966512,2025-05-16T16:51:39.000,BROOKLYN,Pothole
64965126,2025-05-16T16:55:03.000,BROOKLYN,Pothole
64964351,2025-05-16T16:56:54.000,QUEENS,Pothole
64966509,2025-05-16T17:04:04.000,QUEENS,Pothole
64966708,2025-05-16T17:08:54.000,MANHATTAN,Defective Hardware
64964350,2025-05-16T17:15:26.000,QUEENS,Pothole
64970948,2025-05-16T17:16:16.000,QUEENS,Pothole
64970869,2025-05-16T17:16:31.000,BRONX,Pothole
64970956,2025-05-16T17:17:05.000,QUEENS,Pothole
64967332,2025-05-16T17:18:58.000,QUEENS,Pothole
64970096,2025-05-16T17:20:47.000,QUEENS,Defective Hardware
64966577,2025-05-16T17:25:42.000,BROOKLYN,Blocked - Construction
64968843,2025-05-16T17:25:56.000,QUEENS,Pothole
64966744,2025-05-16T17:26:39.000,BROOKLYN,Cave-in
64967690,2025-05-16T17:29:37.000,STATEN ISLAND,Pothole
64971994,2025-05-16T17:31:13.000,QUEENS,Pothole
64967886,2025-05-16T17:31:26.000,QUEENS,Cave-in
64966163,2025-05-16T17:37:27.000,QUEENS,Pothole
64965446,2025-05-16T17:46:00.000,QUEENS,Pothole
64966511,2025-05-16T17:57:44.000,BROOKLYN,Pothole
64963512,2025-05-16T17:58:15.000,MANHATTAN,Cave-in
64965660,2025-05-16T18:03:34.000,BROOKLYN,Blocked - Construction
64963483,2025-05-16T18:09:05.000,BROOKLYN,Defective Hardware
64966746,2025-05-16T18:10:43.000,MANHATTAN,Defective Hardware
64968716,2025-05-16T18:14:00.000,QUEENS,Pothole
64964349,2025-05-16T18:15:04.000,QUEENS,Pothole
64965158,2025-05-16T18:19:37.000,QUEENS,Pothole
64964617,2025-05-16T18:20:15.000,BROOKLYN,Defective Hardware
64971099,2025-05-16T18:27:17.000,MANHATTAN,Cave-in
64969964,2025-05-16T18:34:36.000,MANHATTAN,Defective Hardware
64969999,2025-05-16T18:37:02.000,QUEENS,Cave-in
64964616,2025-05-16T18:43:21.000,MANHATTAN,Defective Hardware
64967684,2025-05-16T18:45:50.000,QUEENS,Blocked - Construction
64968774,2025-05-16T18:46:48.000,BRONX,Cave-in
64969963,2025-05-16T19:10:23.000,MANHATTAN,Defective Hardware
64967712,2025-05-16T19:11:10.000,STATEN ISLAND,Pothole
64968441,2025-05-16T19:11:10.000,STATEN ISLAND,Pothole
64968742,2025-05-16T19:13:26.000,QUEENS,Pothole
64969856,2025-05-16T19:13:35.000,MANHATTAN,Pothole
64965157,2025-05-16T19:13:57.000,QUEENS,Pothole
64968836,2025-05-16T19:21:37.000,QUEENS,Line/Marking - Faded
64967336,2025-05-16T19:21:54.000,MANHATTAN,Pothole
64963514,2025-05-16T19:24:21.000,QUEENS,Defective Hardware
64968779,2025-05-16T19:25:36.000,QUEENS,"Rough, Pitted or Cracked Roads"
64965467,2025-05-16T19:28:32.000,BROOKLYN,Plate Condition - Noisy
64967810,2025-05-16T19:31:32.000,QUEENS,"Rough, Pitted or Cracked Roads"
64970957,2025-05-16T19:33:20.000,MANHATTAN,Pothole
64964594,2025-05-16T19:37:38.000,QUEENS,Failed Street Repair
64970976,2025-05-16T19:38:38.000,MANHATTAN,Defective Hardware
64971993,2025-05-16T19:40:07.000,QUEENS,Pothole
64969962,2025-05-16T19:40:51.000,BRONX,Cave-in
64968980,2025-05-16T19:42:17.000,BRONX,Cave-in
64967805,2025-05-16T19:46:58.000,QUEENS,Cave-in
64967324,2025-05-16T19:49:09.000,QUEENS,Pothole
64965428,2025-05-16T19:52:38.000,MANHATTAN,Pothole
64969958,2025-05-16T19:53:35.000,MANHATTAN,Pothole
64969521,2025-05-16T19:54:36.000,MANHATTAN,Pothole
64963929,2025-05-16T19:55:38.000,MANHATTAN,Pothole
64985814,2025-05-16T19:58:23.000,BROOKLYN,Cave-in
64985452,2025-05-16T20:25:00.000,BROOKLYN,Cave-in
64986493,2025-05-16T20:26:07.000,MANHATTAN,Cave-in
64971704,2025-05-16T20:27:21.000,BRONX,Pothole
64968819,2025-05-16T20:48:19.000,QUEENS,Pothole
64986439,2025-05-16T20:49:22.000,QUEENS,Blocked - Construction
64964360,2025-05-16T20:51:19.000,MANHATTAN,Pothole
64970954,2025-05-16T20:56:45.000,STATEN ISLAND,Pothole
64986166,2025-05-16T21:08:43.000,BRONX,"Rough, Pitted or Cracked Roads"
64986264,2025-05-16T21:13:49.000,QUEENS,Cave-in
64985667,2025-05-16T21:20:36.000,BROOKLYN,Plate Condition - Noisy
64986372,2025-05-16T21:21:49.000,BROOKLYN,Defective Hardware
64985025,2025-05-16T21:39:39.000,MANHATTAN,Defective Hardware
64969816,2025-05-16T21:46:01.000,QUEENS,Pothole
64967723,2025-05-16T21:55:45.000,BROOKLYN,Pothole
64985355,2025-05-16T21:56:15.000,BROOKLYN,Plate Condition - Noisy
64965448,2025-05-16T21:57:50.000,MANHATTAN,Pothole
64970593,2025-05-16T21:57:50.000,MANHATTAN,Pothole
64966650,2025-05-16T22:00:37.000,BROOKLYN,Pothole
64986029,2025-05-16T22:05:01.000,MANHATTAN,Plate Condition - Noisy
64967722,2025-05-16T22:52:30.000,MANHATTAN,Pothole
64981836,2025-05-16T23:00:55.000,QUEENS,Cave-in
64970875,2025-05-16T23:23:05.000,BROOKLYN,Pothole
64982424,2025-05-16T23:27:45.000,MANHATTAN,Plate Condition - Noisy
64979433,2025-05-16T23:33:46.000,BRONX,Pothole
64980917,2025-05-16T23:34:40.000,BRONX,Pothole
64976447,2025-05-16T23:35:31.000,BRONX,Pothole
64984041,2025-05-16T23:36:39.000,BRONX,Pothole
64974497,2025-05-16T23:37:43.000,BROOKLYN,Pothole
64971113,2025-05-17T00:33:17.000,QUEENS,Pothole
64966286,2025-05-17T02:11:00.000,BROOKLYN,Pothole
64970955,2025-05-17T02:21:17.000,QUEENS,Pothole
64973537,2025-05-17T03:08:14.000,BROOKLYN,Pothole
64975383,2025-05-17T03:15:15.000,BROOKLYN,Pothole
64973764,2025-05-17T05:25:46.000,MANHATTAN,Plate Condition - Shifted
64983474,2025-05-17T06:42:44.000,MANHATTAN,Pothole
64980193,2025-05-17T06:43:45.000,QUEENS,"Rough, Pitted or Cracked Roads"
64984935,2025-05-17T06:46:33.000,MANHATTAN,Pothole
64975372,2025-05-17T06:47:30.000,QUEENS,Cave-in
64973647,2025-05-17T06:52:00.000,MANHATTAN,Defective Hardware
64981988,2025-05-17T07:02:13.000,QUEENS,Blocked - Construction
64978501,2025-05-17T07:55:51.000,STATEN ISLAND,Pothole
64977060,2025-05-17T08:00:58.000,BROOKLYN,Defective Hardware
64975346,2025-05-17T08:40:06.000,QUEENS,Cave-in
64976738,2025-05-17T08:55:26.000,QUEENS,Pothole
64976841,2025-05-17T09:01:46.000,BRONX,Cave-in
64973646,2025-05-17T09:03:26.000,BROOKLYN,Cave-in
64981750,2025-05-17T09:04:25.000,QUEENS,Pothole
64976936,2025-05-17T09:09:19.000,BROOKLYN,Defective Hardware
64983589,2025-05-17T09:10:15.000,BROOKLYN,Defective Hardware
64978738,2025-05-17T09:17:15.000,BRONX,Cave-in
64981926,2025-05-17T09:39:02.000,QUEENS,Cave-in
64982423,2025-05-17T09:42:11.000,BROOKLYN,Pothole
64984939,2025-05-17T09:43:57.000,QUEENS,Pothole
64978502,2025-05-17T09:48:37.000,QUEENS,Pothole
64978503,2025-05-17T09:51:52.000,BROOKLYN,Pothole
64983457,2025-05-17T09:52:46.000,QUEENS,Cave-in
64973534,2025-05-17T10:02:55.000,BROOKLYN,Pothole
64980192,2025-05-17T10:04:31.000,BROOKLYN,Cave-in
64980108,2025-05-17T10:11:34.000,QUEENS,Pothole
64977062,2025-05-17T10:21:40.000,QUEENS,Failed Street Repair
64978462,2025-05-17T10:23:55.000,QUEENS,Pothole
64983374,2025-05-17T10:24:10.000,QUEENS,Pothole
64974240,2025-05-17T10:27:39.000,MANHATTAN,Plate Condition - Noisy
64976842,2025-05-17T10:28:17.000,BROOKLYN,Failed Street Repair
64981932,2025-05-17T10:32:22.000,BROOKLYN,Cave-in
64978463,2025-05-17T10:33:46.000,BROOKLYN,Pothole
64976114,2025-05-17T10:34:37.000,MANHATTAN,Plate Condition - Noisy
64983342,2025-05-17T10:44:18.000,QUEENS,Pothole
64976966,2025-05-17T10:44:20.000,QUEENS,Pothole
64979349,2025-05-17T10:45:55.000,QUEENS,Pothole
64973756,2025-05-17T10:47:59.000,MANHATTAN,Defective Hardware
64984938,2025-05-17T10:50:48.000,QUEENS,Pothole
64978675,2025-05-17T10:52:32.000,QUEENS,Cave-in
64978461,2025-05-17T10:53:05.000,QUEENS,Pothole
64981990,2025-05-17T10:53:18.000,QUEENS,Line/Marking - Faded
64972234,2025-05-17T10:53:22.000,BRONX,Cave-in
